str_id, str_name, str_suffix, str_city, str_soundex, str_status, str_rsvd, str_subdiv, str_juris
"2598","KAREN","CT","BERTHOUD","K650","E","0","0","7"
"2599","KAREN","CT","LOVELAND","K650","E","0","0","2"
"8712","KARL CARSON","","FORT COLLINS","K640","P","1","0","1"
"9340","KASHIA","LN","WINDSOR","K200","P","0","511","4"
"2600","KASKA","CT","RED FEATHER LAKES","K200","E","0","0","3"
"2601","KASLAM","CT","FORT COLLINS","K245","E","0","0","1"
"8100","KATANA","ST","FORT COLLINS","K350","P","1","325","1"
"2602","KATHRYN","DR","LOVELAND","K365","E","0","0","2"
"2603","KATHRYN","CT","LOVELAND","K365","E","0","0","2"
"2604","KATIE","DR","LOVELAND","K300","E","0","0","2"
"10806","KATMAI","CT","BERTHOUD","K350","P","1","961","7"
"9581","KAWIA TRAIL","DR","WINDSOR","K000","P","0","511","4"
"2605","KAYLA","CT","LOVELAND","K400","E","0","0","2"
"2606","KECHTER","RD","FORT COLLINS","K236","E","0","0","1"
"2607","KEDRON","CR","FORT COLLINS","K365","E","0","0","1"
"2608","KEDRON","CT","FORT COLLINS","K365","E","0","0","1"
"2609","KEDRON","DR","FORT COLLINS","K365","E","0","0","1"
"6135","KEDRON","CIR","FORT COLLINS","K365","E","0","0","1"
"10542","KEELER","DR","WINDSOR","K460","P","1","928","4"
"5593","KEENELAND","WAY","WELLINGTON","K545","E","0","0","9"
"6136","KEENESBURG","CT","FORT COLLINS","K521","E","0","0","1"
"6137","KEENLAND","DR","FORT COLLINS","K545","E","0","0","1"
"2610","KEEP","CR","BERTHOUD","K100","E","0","0","7"
"2611","KEKO","DR","LOVELAND","K200","E","0","0","2"
"7923","KELBRAN ","LN","WELLINGTON","K416","E","0","283","9"
"2612","KELIM","CT","LOVELAND","K450","E","0","0","2"
"2613","KELLY","DR","LOVELAND","K400","E","0","0","2"
"2614","KELLY BETH","CT","LOVELAND","K400","E","0","0","2"
"7981","KELMSLEY","CT","WINDSOR","K452","P","0","131","4"
"6975","KEMPTON","DR","WINDSOR","K513","P","0","260","4"
"8262","KENAI","CT","WINDSOR","K500","P","0","122","4"
"11246","KENDALBROOK","DR","WINDSOR","K534","P","1","949","4"
"8284","KENDALL ","DR","ESTES PARK","K534","E","0","349","3"
"10536","KENEALLY","CT","WINDSOR","K540","P","0","928","4"
"2615","KENNEDY","AVE","WELLINGTON","K530","E","0","0","9"
"2616","KENNEDY","AVE","LOVELAND","K530","E","0","0","2"
"2617","KENNINGTON","CT","LOVELAND","K552","E","0","0","2"
"2618","KENOSHA","CT","FORT COLLINS","K520","E","0","0","1"
"6903","KENOSHA","CT","WINDSOR","K520","E","0","0","4"
"2619","KENOSHA MOUNTAIN","DR","LIVERMORE","K520","E","0","0","3"
"2620","KENROY","CT","FORT COLLINS","K560","E","0","0","1"
"2621","KENSINGTON","DR","FORT COLLINS","K525","E","0","0","1"
"2622","KENT","AVE","FORT COLLINS","K530","E","0","0","1"
"2623","KENT","CT","FORT COLLINS","K530","E","0","0","1"
"2624","KENT","CT","LOVELAND","K530","E","0","0","2"
"2625","KENT","WAY","FORT COLLINS","K530","E","0","0","1"
"5356","KENT","DR","JOHNSTOWN","K530","E","0","0","6"
"2626","KENTFORD","RD","FORT COLLINS","K531","E","0","0","1"
"11284","KENTONS ","LN","WINDSOR","K535","P","1","1019","4"
"8168","KENTUCKY","","JOHNSTOWN","K532","P","0","0","6"
"2627","KENWOOD","CT","FORT COLLINS","K530","E","0","0","1"
"2628","KENWOOD","DR","FORT COLLINS","K530","E","0","0","1"
"2629","KENWOOD","LN","ESTES PARK","K530","E","0","0","5"
"2630","KENYON","DR","FORT COLLINS","K550","E","0","0","1"
"5839","KEOTA","PL","LOVELAND","K300","E","0","0","2"
"6540","KEPLER","DR","FORT COLLINS","K146","E","0","79","1"
"10738","KEPLINGER LAKE","DR","LOVELAND","K145","P","0","942","2"
"5840","KERMESITE","PL","LOVELAND","K652","E","0","0","2"
"2631","KERMESITE","CT","LOVELAND","K652","E","0","0","2"
"2632","KERN","ST","TIMNATH","K650","E","0","0","8"
"7632","KERN RESERVOIR","DR","WINDSOR","K650","P","0","214","4"
"2633","KERR","RD","ESTES PARK","K600","E","0","0","5"
"10413","KERR-CROSS","AVE","BERTHOUD","K600","P","0","914","7"
"7973","KERRY HILL","DR","FORT COLLINS","K600","E","0","296","1"
"6138","KERSEY","CT","FORT COLLINS","K620","E","0","0","1"
"11024","KESTON","DR","WINDSOR","K235","P","1","990","4"
"6504","KESTREL ","LN","LIVERMORE","K236","E","0","65","3"
"6749","KESTREL","CT","WINDSOR","K236","E","0","0","4"
"2634","KESWICK","CT","FORT COLLINS","K220","E","0","0","1"
"8192","KETCHIKAN","","JOHNSTOWN","K322","P","0","0","6"
"8663","KETCHUM","DR","WELLINGTON","K325","P","1","399","9"
"11229","KETTLE CREEK","DR","LOVELAND","K340","E","0","1007","2"
"11290","KETTLEPOND ","RD","WINDSOR","K341","P","1","511","4"
"2635","KEVIN","DR","FORT COLLINS","K150","E","0","0","1"
"9306","KEY","DR","BERTHOUD","K000","P","0","533","3"
"10055","KEY LARGO","DR","FORT COLLINS","K000","E","0","757","3"
"2636","KEYES","CT","LOVELAND","K200","E","0","0","2"
"7264","KEYHOLE","DR","LOVELAND","K400","E","0","162","3"
"7263","KEYHOLE","DR","LOVELAND","K400","E","0","162","3"
"5841","KEYSTONE","CIR","LOVELAND","K235","E","0","0","2"
"7048","KEYSTONE","DR","WINDSOR","K235","E","0","0","4"
"2637","KEYSTONE CREEK","CT","FORT COLLINS","K235","E","0","0","1"
"2638","KEYWOOD","CT","FORT COLLINS","K300","E","0","0","1"
"6750","KEYWOOD","CT","WINDSOR","K300","E","0","0","4"
"5464","KIBBY","","JOHNSTOWN","K100","P","1","0","6"
"9341","KICKAPOO","LN","WINDSOR","K210","P","0","511","4"
"2639","KIELAR","LN","LOVELAND","K460","E","0","0","2"
"5357","KIERSI","CT","JOHNSTOWN","K620","E","0","0","6"
"2640","KIKIMA","CT","RED FEATHER LAKES","K250","E","0","0","3"
"2641","KILIWA","CT","RED FEATHER LAKES","K400","E","0","0","3"
"2642","KILLARNEY","CT","LAPORTE","K465","E","0","0","3"
"2643","KILLARNEY","DR","LAPORTE","K465","E","0","0","3"
"6139","KILLARNEY","CT","FORT COLLINS","K465","E","0","0","1"
"6140","KILLARNEY","DR","FORT COLLINS","K465","E","0","0","1"
"2644","KILLDEER","DR","FORT COLLINS","K436","E","0","0","1"
"10246","KILTLIFTER","WAY","LIVERMORE","K434","E","0","813","3"
"6141","KIM","DR","FORT COLLINS","K500","E","0","0","1"
"2645","KIMBALL","RD","FORT COLLINS","K514","E","0","0","1"
"2646","KIMBERLY","DR","FORT COLLINS","K516","E","0","0","1"
"9700","KIMO","LN","RED FEATHER LAKES","K500","E","0","481","3"
"11150","KINBIRD","LN","FORT COLLINS","K516","P","1","945","1"
"7185","KINCAID","DR","LOVELAND","K523","P","1","150","2"
"10416","KINDRID","AVE","BERTHOUD","K536","P","0","914","7"
"2647","KING","DR","LOVELAND","K520","E","0","0","2"
"5358","KING","AVE","JOHNSTOWN","K520","E","0","0","6"
"8265","KING RANCH","RD","LOVELAND","K520","E","0","345","3"
"11115","KING SALMON","ST","BERTHOUD","K520","P","0","959","7"
"2648","KINGFISHER","CT","FORT COLLINS","K521","E","0","0","1"
"9968","KINGHORN","RD","WINDSOR","K526","P","0","699","4"
"9364","KINGLET","CT","LOVELAND","K524","P","1","559","2"
"10326","KINGS CANYON","RD","BELLVUE","K520","P","0","889","3"
"2649","KINGSBOROUGH","DR","FORT COLLINS","K521","E","0","0","1"
"2650","KINGSBURY","DR","FORT COLLINS","K521","E","0","0","1"
"9959","KINGSHILL ","RD","WINDSOR","K524","P","0","699","4"
"2651","KINGSLEY","CT","FORT COLLINS","K524","E","0","0","1"
"2652","KINGSLEY","DR","FORT COLLINS","K524","E","0","0","1"
"2653","KINGSTON","CR","FORT COLLINS","K523","E","0","0","1"
"2654","KINGSTON","DR","FORT COLLINS","K523","E","0","0","1"
"6142","KINGSTON","CIR","FORT COLLINS","K523","E","0","0","1"
"2656","KINNIKINIK","PL","LOVELAND","K525","E","0","0","2"
"2657","KINNIKINNIC","CT","ESTES PARK","K525","E","0","0","5"
"2658","KINNIKINNIK","LN","RED FEATHER LAKES","K525","E","0","0","3"
"2659","KINNISON","DR","FORT COLLINS","K525","E","0","0","1"
"10747","KINSEY","RD","WINDSOR","K520","P","1","511","4"
"11255","KINSTON","PKWY","LOVELAND","K523","P","0","1011","2"
"6144","KINTZLEY","CT","FORT COLLINS","K532","E","0","0","1"
"2660","KINTZLEY","CT","LAPORTE","K532","E","0","0","3"
"6145","KINTZLY","LN","FORT COLLINS","K532","E","0","0","1"
"2661","KIOWA","CT","FORT COLLINS","K000","E","0","0","1"
"2662","KIOWA","DR","LYONS","K000","E","0","0","3"
"2663","KIOWA","RD","LYONS","K000","E","0","0","3"
"2664","KIOWA","CT","BELLVUE","K000","E","0","0","3"
"2665","KIOWA","DR","LOVELAND","K000","E","0","0","2"
"10876","KIOWA CREEK","DR","FORT COLLINS","K000","E","0","931","1"
"9983","KIPAWA","RD","WINDSOR","K100","P","0","708","4"
"9984","KIRKLAND","RD","WINDSOR","K624","P","0","708","4"
"2666","KIRKVIEW","DR","LOVELAND","K621","E","0","0","2"
"2667","KIRKWOOD","CT","FORT COLLINS","K623","E","0","0","1"
"2668","KIRKWOOD","DR","FORT COLLINS","K623","E","0","0","1"
"6751","KIRKWOOD","CT","WINDSOR","K623","E","0","0","4"
"2669","KISPOKO","CT","RED FEATHER LAKES","K212","E","0","0","3"
"6424","KISSOCK","RD","FORT COLLINS","K220","P","1","0","1"
"2670","KIT","PL","FORT COLLINS","K300","E","0","0","1"
"7434","KIT CARSON","","WINDSOR","K300","P","1","0","4"
"7433","KIT CARSON PEAK","","WINDSOR","K300","P","1","0","4"
"10668","KIT DEN","CT","FORT COLLINS","K300","E","0","944","1"
"2671","KIT FOX","DR","WELLINGTON","K300","E","0","0","9"
"2672","KIT FOX","CT","FORT COLLINS","K300","E","0","0","1"
"2673","KIT FOX","RD","FORT COLLINS","K300","E","0","0","1"
"9582","KITANEMUK","DR","WINDSOR","K355","P","0","511","4"
"2674","KITCHELL","WAY","FORT COLLINS","K324","E","0","0","1"
"9145","KITCHELL COVE","RD","TIMNATH","K324","E","1","385","8"
"2675","KITE","CT","FORT COLLINS","K300","E","0","0","1"
"2676","KITTERY","CT","FORT COLLINS","K360","E","0","0","1"
"2677","KITTREDGE","DR","LOVELAND","K363","E","0","0","2"
"5465","KITTS","","JOHNSTOWN","K320","P","1","0","6"
"7825","KITTY HAWK","DR","WINDSOR","K300","P","0","256","4"
"6752","KIVA","CIR","WINDSOR","K100","E","0","0","4"
"6146","KIVA","DR","FORT COLLINS","K100","E","0","0","1"
"2678","KIVA","DR","LAPORTE","K100","E","0","0","3"
"2679","KIVA RIDGE","DR","BERTHOUD","K100","E","0","0","7"
"6658","KLAMATH","CT","LOVELAND","K453","P","1","102","2"
"8691","KLUVER","","FORT COLLINS","K416","P","1","0","1"
"9868","KNIEVEL","RD","BERTHOUD","K514","P","1","664","7"
"11336","KNIFE RIVER","LN","FORT COLLINS","K510","P","1","1023","1"
"6651","KNIGHT","CT","LOVELAND","K523","E","0","55","3"
"2680","KNOB HILL","CT","WINDSOR","K510","E","0","0","4"
"11201","KNOBBY PINE","DR","FORT COLLINS","K510","E","0","1004","1"
"5844","KNOBCONE","DR","LOVELAND","K512","E","0","0","2"
"2681","KNOBCONE","PL","LOVELAND","K512","E","0","0","2"
"11075","KNOLLS END","DR","FORT COLLINS","K542","E","0","984","1"
"6147","KNOLLWOOD","CIR","FORT COLLINS","K543","E","0","0","1"
"2682","KNOLLWOOD","CR","FORT COLLINS","K543","E","0","0","1"
"2683","KNOLLWOOD","CT","FORT COLLINS","K543","E","0","0","1"
"2684","KNOLLWOOD","CT","LOVELAND","K543","E","0","0","2"
"2685","KNOTTY","PL","LOVELAND","K530","E","0","0","2"
"2686","KNOTWOOD","CT","FORT COLLINS","K533","E","0","0","1"
"2687","KNOX","DR","LAPORTE","K520","E","0","0","3"
"6148","KNOX","DR","FORT COLLINS","K520","E","0","0","1"
"2688","KODIAK","RD","FORT COLLINS","K320","E","0","0","1"
"2689","KOENIG RANCH","","LOVELAND","K520","E","0","0","2"
"2690","KOKANEE","CT","LOVELAND","K250","E","0","0","2"
"2691","KOLDEWAY","DR","LOVELAND","K430","E","0","0","2"
"7728","KOLLIN","CT","LOVELAND","K450","E","0","230","3"
"2692","KONA","CT","FORT COLLINS","K500","E","0","0","1"
"2693","KONA","DR","FORT COLLINS","K500","E","0","0","1"
"2694","KORAL","CT","ESTES PARK","K640","E","0","0","5"
"11252","KORNMAN","ST","LOVELAND","K655","P","0","1010","2"
"7889","KOYUKON ","WAY","RED FEATHER LAKES","K250","E","0","270","3"
"8447","KRAFT ","LN","FORT COLLINS","K613","R","0","312","3"
"2695","KREMERS","LN","LAPORTE","K656","E","0","0","3"
"2696","KREMMLING","DR","LOVELAND","K654","E","0","0","2"
"2697","KREMMLING","LN","FORT COLLINS","K654","E","0","0","1"
"9226","KRISTIE ","LN","WELLINGTON","K623","P","1","508","9"
"9747","KRUSE","DR","FORT COLLINS","K620","P","1","654","1"
"2698","KRYPTON","CT","LOVELAND","K613","E","0","0","2"
"5359","KUNER","AVE","JOHNSTOWN","K560","E","0","0","6"
"6468","KUNZ","CT","FORT COLLINS","K520","E","0","73","1"
"2699","KYLE","AVE","FORT COLLINS","K400","E","0","0","1"
"2700","KYLE","CR","LOVELAND","K400","E","0","0","2"
"2701","KYLE","DR","FORT COLLINS","K400","E","0","0","1"
"2702","LA COSTA","CT","FORT COLLINS","L000","E","0","0","1"
"5360","LA COSTA","LN","JOHNSTOWN","L000","E","0","0","6"
"7094","LA CRUZ ","DR","FORT COLLINS","L000","E","0","136","3"
"2703","LA EDA","LN","FORT COLLINS","L000","E","0","0","1"
"2704","LA ESCENA","DR","BELLVUE","L000","E","0","0","3"
"10575","LA GARITA","LN","FORT COLLINS","L000","E","0","933","1"
"2705","LA HERMOSA","DR","BELLVUE","L000","E","0","0","3"
"7885","LA JARA ","ST","LOVELAND","L000","P","1","269","2"
"2706","LA JUNTA","DR","LOVELAND","L000","E","0","0","2"
"2707","LA MESA","DR","FORT COLLINS","L000","E","0","0","1"
"7273","LA PAZ","DR","FORT COLLINS","L000","E","0","171","3"
"2708","LA PLATA","DR","LIVERMORE","L000","E","0","0","3"
"2709","LA PLATA","AVE","FORT COLLINS","L000","E","0","0","1"
"2710","LA REATTA","CT","FORT COLLINS","L000","E","0","0","1"
"7141","LA SALLE","DR","LOVELAND","L000","P","1","146","2"
"2711","LA VETA","DR","LOVELAND","L000","E","0","0","2"
"11412","LACEBARK","","FORT COLLINS","L216","P","1","1027","1"
"9489","LACROSSE","CT","TIMNATH","L262","P","1","513","8"
"10145","LACY","DR","WINDSOR","L200","P","0","344","4"
"6974","LADBROKE","DR","WINDSOR","L316","P","0","260","4"
"9295","LADERA","RD","LONGMONT","L360","E","0","528","3"
"8383","LADY MOON","DR","RED FEATHER LAKES","L300","R","0","312","3"
"8315","LADY SLIPPER","LN","BELLVUE","L300","P","0","359","3"
"9073","LADYBUG","LN","ESTES PARK","L312","E","0","450","3"
"10716","LAGER","ST","FORT COLLINS","L260","E","0","953","1"
"2712","LAGO","CT","FORT COLLINS","L200","E","0","0","1"
"7278","LAGUNA","CT","LOVELAND","L250","P","1","47","2"
"2713","LAKE","AVE","ESTES PARK","L200","E","0","0","5"
"2714","LAKE","DR","LOVELAND","L200","E","0","0","2"
"2715","LAKE","DR","RED FEATHER LAKES","L200","E","0","0","3"
"2716","LAKE","ST","FORT COLLINS","L200","E","0","0","1"
"2717","LAKE","AVE","BERTHOUD","L200","E","0","0","7"
"2718","LAKE","DR","LYONS","L200","E","0","0","3"
"2719","LAKE","PL","FORT COLLINS","L200","E","0","0","1"
"11133","LAKE ARAPAHOE","CT","RED FEATHER LAKES","L200","E","0","0","3"
"9869","LAKE CANAL ","CT","FORT COLLINS","L200","E","0","665","3"
"2720","LAKE HOLLOW","RD","BERTHOUD","L200","E","0","0","7"
"9487","LAKE MIST","CT","TIMNATH","L200","P","1","513","8"
"10643","LAKE NAKONI","CT","LOVELAND","L200","P","0","942","2"
"10648","LAKE NANITA","CT","LOVELAND","L200","P","0","942","2"
"11235","LAKE PARK","DR","LOVELAND","L200","E","0","0","2"
"5678","LAKE RANCH ","LN","FORT COLLINS","L200","E","0","8","3"
"2721","LAKE SHERWOOD","DR","FORT COLLINS","L200","E","0","0","1"
"10387","LAKE SHORE","DR","LOVELAND","L200","E","1","916","2"
"11244","LAKE VERNA","DR","LOVELAND","L200","E","0","0","2"
"10750","LAKE VIEW","AVE","BERTHOUD","L200","P","1","954","7"
"2722","LAKE WOOD","CT","ESTES PARK","L200","E","0","0","5"
"2723","LAKECREST","CT","FORT COLLINS","L226","E","0","0","1"
"2724","LAKECREST","PL","LOVELAND","L226","E","0","0","2"
"2725","LAKEFRONT","DR","ESTES PARK","L216","E","0","0","5"
"2726","LAKEFRONT","DR","LOVELAND","L216","E","0","0","2"
"8534","LAKELAND","DR","TIMNATH","L245","P","1","385","8"
"2727","LAKERIDGE","CT","FORT COLLINS","L263","E","0","0","1"
"9491","LAKES EDGE","CT","TIMNATH","L220","P","1","513","8"
"9629","LAKESHIRE","DR","FORT COLLINS","L226","P","0","607","3"
"6149","LAKESHORE","CIR","FORT COLLINS","L226","E","0","0","1"
"2728","LAKESHORE","CR","FORT COLLINS","L226","E","0","0","1"
"2729","LAKESHORE","DR","ESTES PARK","L226","E","0","0","5"
"2730","LAKESHORE","DR","FORT COLLINS","L226","E","0","0","1"
"2731","LAKESIDE","AVE","FORT COLLINS","L223","E","0","0","1"
"2732","LAKESIDE","PL","WINDSOR","L223","E","0","0","4"
"10128","LAKESIDE RESORT","LN","FORT COLLINS","L223","E","0","773","3"
"2733","LAKEVIEW","CT","LOVELAND","L210","E","0","0","2"
"2734","LAKEVIEW","CT","RED FEATHER LAKES","L210","E","0","0","3"
"2735","LAKEVIEW","DR","RED FEATHER LAKES","L210","E","0","0","3"
"2736","LAKEVIEW","DR","DRAKE","L210","E","0","0","3"
"2737","LAKEVIEW","DR","FORT COLLINS","L210","E","0","0","1"
"2738","LAKEWOOD","DR","LOVELAND","L230","E","0","0","2"
"2739","LAKEWOOD","DR","FORT COLLINS","L230","E","0","0","1"
"6753","LAKEWOOD","CT","WINDSOR","L230","E","0","0","4"
"6754","LAKEWOOD","DR","WINDSOR","L230","E","0","0","4"
"2740","LAKOTA","DR","WELLINGTON","L230","E","0","0","9"
"2741","LAKOTA","CT","RED FEATHER LAKES","L230","E","0","0","3"
"2742","LAKOTA RIDGE","LN","BERTHOUD","L230","E","0","0","7"
"2743","LAKOTA RIDGE","CT","BERTHOUD","L230","E","0","0","7"
"2744","LAKRITZ","ST","BERTHOUD","L263","E","0","0","7"
"2745","LAMAR","AVE","FORT COLLINS","L560","E","0","0","1"
"2746","LAMBERT","LN","LAPORTE","L516","E","0","0","3"
"6150","LAMBERT","LN","FORT COLLINS","L516","E","0","0","1"
"10726","LAMBIC","ST","FORT COLLINS","L512","E","0","953","1"
"2747","LAMBKIN","WAY","FORT COLLINS","L512","E","0","0","1"
"10914","LAMBORN","CT","BERTHOUD","L516","P","1","970","7"
"2748","LAMONA","CT","FORT COLLINS","L550","E","0","0","1"
"2749","LANCASTER","DR","FORT COLLINS","L522","E","0","0","1"
"2750","LANCE","CT","LAPORTE","L520","E","0","0","3"
"2751","LANCE","DR","LAPORTE","L520","E","0","0","3"
"6151","LANCE","CT","FORT COLLINS","L520","E","0","0","1"
"6152","LANCE","DR","FORT COLLINS","L520","E","0","0","1"
"7636","LANCELEAF","","WINDSOR","L524","P","0","214","4"
"6153","LANCER","DR","FORT COLLINS","L526","E","0","0","1"
"2752","LANDERS","ST","ESTES PARK","L536","E","0","0","5"
"6154","LANDES","DR","FORT COLLINS","L532","E","0","0","1"
"11038","LANDING","LN","BERTHOUD","L535","P","1","664","7"
"2753","LANDINGS","DR","FORT COLLINS","L535","E","0","0","1"
"8308","LANDMARK","DR","BERTHOUD","L535","E","0","347","3"
"6831","LANDON","CT","WINDSOR","L535","E","1","107","4"
"8576","LANDSMAN HILL","DR","LOVELAND","L532","P","1","269","2"
"2754","LANGDALE","CT","FORT COLLINS","L523","E","0","0","1"
"2755","LANGDALE","DR","FORT COLLINS","L523","E","0","0","1"
"7364","LANGLAND","ST","WELLINGTON","L524","P","0","186","9"
"2756","LANGLEY","AVE","LOVELAND","L524","E","0","0","2"
"2757","LANGSHIRE","DR","FORT COLLINS","L526","E","0","0","1"
"2758","LANGSTON","LN","LOVELAND","L523","E","0","0","2"
"7758","LANLEY","DR","WINDSOR","L540","P","0","131","4"
"10123","LANNER","DR","WINDSOR","L560","P","0","772","4"
"11196","LANSING","ST","FORT COLLINS","L525","E","0","945","1"
"7882","LANTANA","LN","WELLINGTON","L535","P","0","265","3"
"11232","LAPIS","DR","LOVELAND","L120","E","0","1009","2"
"6484","LAPLATA","AVE","LOVELAND","L143","E","0","40","2"
"5845","LAPORTE","AVE","LOVELAND","L163","E","1","49","2"
"2759","LAPORTE","","BELLVUE","L163","E","0","0","3"
"2760","LAPORTE","AVE","FORT COLLINS","L163","E","0","0","1"
"2761","LARA","CT","LOVELAND","L600","E","0","0","2"
"7791","LARAMIE OVERLOOK","RD","LIVERMORE","L650","E","0","248","3"
"8037","LARAMIE RIVER","DR","FORT COLLINS","L650","E","0","309","1"
"6755","LARCH","DR","WINDSOR","L620","E","0","0","4"
"2762","LARCH","PL","LOVELAND","L620","E","0","0","2"
"2763","LARCH","ST","FORT COLLINS","L620","E","0","0","1"
"2764","LAREDO","LN","FORT COLLINS","L630","E","0","0","1"
"2765","LARIAT","DR","LOVELAND","L630","E","0","0","2"
"8119","LARIMER","PKWY","JOHNSTOWN","L656","E","0","0","6"
"2766","LARK","PL","LOVELAND","L620","E","0","0","2"
"5846","LARK BUNTING","AVE","LOVELAND","L620","E","0","50","2"
"2767","LARKBUNTING","DR","FORT COLLINS","L621","E","0","0","1"
"9152","LARKHALL","CIR","TIMNATH","L624","P","1","394","8"
"7082","LARKIN","DR","FORT COLLINS","L625","P","0","134","3"
"2768","LARKSPUR","CT","FORT COLLINS","L621","E","0","0","1"
"2769","LARKSPUR","DR","LOVELAND","L621","E","0","0","2"
"2770","LARKSPUR","AVE","ESTES PARK","L621","E","0","0","5"
"2771","LARKSPUR","CT","LOVELAND","L621","E","0","0","2"
"2772","LARKSPUR","DR","ESTES PARK","L621","E","0","0","5"
"2773","LARKSPUR","DR","FORT COLLINS","L621","E","0","0","1"
"8183","LAS ANIMAS","","JOHNSTOWN","L200","P","0","0","6"
"7530","LAS MONTANAS ","DR","FORT COLLINS","L200","E","0","1","3"
"8251","LAS VEGAS","","JOHNSTOWN","L200","P","1","0","6"
"7997","LASSEN","AVE","LOVELAND","L250","P","1","111","2"
"2774","LASSO","CT","LYONS","L200","E","0","0","3"
"6155","LAST CHANCE","CT","FORT COLLINS","L230","E","0","0","1"
"9985","LAST MOUNTAIN","RD","WINDSOR","L230","P","0","708","4"
"2775","LAST OAK","CT","FORT COLLINS","L230","E","0","0","1"
"8062","LAST POINTE","CT","WINDSOR","L230","P","0","207","4"
"9133","LATEEN","LN","FORT COLLINS","L350","E","0","409","1"
"8569","LATHAM","DR","TIMNATH","L350","E","0","414","8"
"2776","LATHROP","CT","FORT COLLINS","L361","E","0","0","1"
"7227","LATIGO ","LN","WELLINGTON","L320","E","0","156","3"
"9101","LAUGHING ","PL","DRAKE","L252","E","1","476","3"
"6904","LAUREL","CT","WINDSOR","L640","E","0","0","4"
"2777","LAUREL","LN","ESTES PARK","L640","E","0","0","5"
"2778","LAUREL","ST","FORT COLLINS","L640","E","0","0","1"
"2779","LAUREL HILL","CT","LOVELAND","L640","E","0","0","2"
"11341","LAUREL WILLOW","CT","FORT COLLINS","L640","P","1","1023","1"
"10016","LAURENCE CREEK","LN","LAPORTE","L652","E","0","722","3"
"5361","LAURUS","LN","JOHNSTOWN","L620","E","0","0","6"
"5848","LAVASTONE","AVE","LOVELAND","L123","E","0","44","2"
"5849","LAVENDER","CT","LOVELAND","L153","E","0","0","2"
"2780","LAVENDER","AVE","LOVELAND","L153","E","0","0","2"
"2781","LAVINA","DR","FORT COLLINS","L150","E","0","0","1"
"2782","LAVONNE","CT","LOVELAND","L150","E","0","0","2"
"2783","LAWN","LN","ESTES PARK","L500","E","0","0","5"
"2784","LAWRENCE","DR","FORT COLLINS","L652","E","0","0","1"
"2785","LAWRENCE","LN","LAPORTE","L652","E","0","0","3"
"6156","LAWRENCE","LN","FORT COLLINS","L652","E","0","0","1"
"2786","LAWSON","BLVD","LIVERMORE","L250","E","0","0","3"
"2787","LAWSON","DR","LOVELAND","L250","E","0","0","2"
"2788","LAWTON","LN","FORT COLLINS","L350","E","0","0","1"
"2789","LAYLAND","CT","FORT COLLINS","L453","E","0","0","1"
"2790","LAYLAND","DR","FORT COLLINS","L453","E","0","0","1"
"7136","LAZEAR","ST","LOVELAND","L260","P","1","146","2"
"7560","LAZULI","RD","LOVELAND","L240","E","0","202","3"
"9135","LAZY D","LN","BELLVUE","L200","E","1","312","3"
"10285","LAZY D RANCH","RD","BELLVUE","L200","P","0","848","3"
"9044","LAZY DAYS","LN","DRAKE","L200","R","0","427","3"
"8908","LAZY RIVER","DR","TIMNATH","L200","P","1","394","8"
"10146","LAZY SUMMER","DR","WINDSOR","L200","P","0","344","4"
"9075","LAZYBROOK","LN","DRAKE","L216","E","0","452","3"
"2791","LE CONTE","CT","LIVERMORE","L000","E","0","0","3"
"2792","LE CONTE","DR","LIVERMORE","L000","E","0","0","3"
"10882","LE FEVER","DR","FORT COLLINS","L000","E","0","0","1"
"9525","LEADVILLE","CT","LOVELAND","L314","P","0","507","2"
"2793","LEAHY","DR","FORT COLLINS","L000","E","1","0","1"
"9104","LEAKY SPRINGS","CT","DRAKE","L200","E","0","479","3"
"6826","LEANA","DR","WINDSOR","L500","E","1","107","4"
"7041","LEANA","CT","WINDSOR","L500","E","0","0","4"
"2794","LEANNE","DR","LOVELAND","L500","E","0","0","2"
"8973","LEAPING BOBCAT","LN","DRAKE","L152","R","0","312","3"
"7158","LEAR","DR","LOVELAND","L600","E","1","148","2"
"2795","LEAWOOD","ST","FORT COLLINS","L300","E","0","0","1"
"2796","LEBSACK","LN","LOVELAND","L122","E","0","0","2"
"5680","LEDGESTONE ","CT","FORT COLLINS","L322","E","0","8","3"
"7368","LEE","ST","WELLINGTON","L000","P","0","186","9"
"2797","LEESDALE","CT","FORT COLLINS","L234","E","0","0","1"
"2798","LEEWARD","CT","FORT COLLINS","L630","E","0","0","1"
"9923","LEFT FOLK","RD","LOVELAND","L130","P","0","692","3"
"10020","LEFT FORK","RD","LOVELAND","L130","E","0","726","3"
"10074","LEFT HAND CREEK  ","DR","WINDSOR","L130","P","0","116","4"
"7800","LEGACY","LN","FORT COLLINS","L220","E","0","249","3"
"8307","LEGACY HEIGHTS","DR","BERTHOUD","L220","E","0","347","3"
"11098","LEGEND","WAY","LIVERMORE","L253","P","0","0","3"
"11097","LEGEND TRAIL ","RD","LIVERMORE","L253","R","0","0","3"
"11224","LEGENDS","DR","WINDSOR","L253","P","0","117","4"
"2799","LEGHORN","DR","FORT COLLINS","L265","E","0","0","1"
"2800","LEICESTER","WAY","FORT COLLINS","L223","E","0","0","1"
"11363","LEIGHTON","AVE","FORT COLLINS","L235","P","1","1023","1"
"2801","LEILA","DR","LOVELAND","L400","E","0","0","2"
