Timestamp,mean_Temp,mean_pH,mean_Conductivity,mean_Turbidity
2019-08-03,12.814505416666666,6.889838934,0.38520837816666664,2.018340965166667
2019-08-04,12.873005548333333,6.881016016,0.3846554955,2.0026450355
2019-08-05,12.940781116666667,6.866367101833333,0.3857256471666667,2.1506811378333333
2019-08-06,13.019684791666666,6.855238993833334,0.38523813083333336,2.1064485113333333
2019-08-07,13.028959593333333,6.842620690833334,0.38538677016666667,1.9623379111666668
2019-08-08,13.013121288333334,6.833082278666667,0.38431651883333334,1.7804145811666667
2019-08-09,13.050076961666667,6.817397356,0.3864926593333333,1.7832686506666666
2019-08-10,13.06762727,6.803434769166667,0.3862608475,1.8093089063333334
2019-08-11,13.077757995,6.7970761455,0.386795948,1.7607962091666667
2019-08-12,13.113714695,6.794878562166667,0.3862608473333333,1.8221502501666667
2019-08-13,13.133975186666667,6.739312728333333,0.3860943515,1.8560379743333333
2019-08-14,13.168504556666667,6.6817408401666665,0.38700997816666666,1.9766057531666668
2019-08-15,13.288502216666666,6.6742749215,0.387687658,2.0397434831666668
2019-08-16,13.31290118,6.670570929666667,0.38676023449999997,1.9099007051666668
2019-08-17,13.369761308333334,6.663100798833334,0.38718829516666664,2.03974396
2019-08-18,13.374826591666666,6.653911829,0.38733099866666665,2.0340362985000002
2019-08-19,13.4812692,6.650062322666667,0.387473702,1.9548470775
2019-08-20,13.547760326666667,6.643874168166667,0.3878778863333333,1.9958680073333332
2019-08-21,13.545834223333333,6.636736949333334,0.38385901333333333,2.5954996545
2019-08-22,13.543122451666665,6.635238726666667,0.38190901283333334,3.059223334
2019-08-23,13.663334688333332,6.636545419833333,0.381837686,2.986453891
2019-08-24,13.641076248333334,6.630090951833333,0.384714966,3.0688539745
2019-08-25,13.745663006666666,6.630078474833334,0.38438207416666664,2.8751601775
2019-08-26,13.752511183333333,6.627972523333333,0.3844058513333333,2.8209403353333333
2019-08-27,13.775768918333334,6.627319177,0.3844949106666667,2.767790317666667
2019-08-28,13.810584226666666,6.6248721281666665,0.38585054366666666,2.865529577
2019-08-29,13.906467915,6.622512420166666,0.38578511283333333,2.9689754644999997
2019-08-30,13.921592236666667,6.618192672666667,0.386421283,3.0663574933333333
2019-08-31,14.004920006666666,6.618525505,0.38661748149999997,2.820940296
2019-09-01,14.089104015,6.617560148333333,0.3862607478333333,2.705723047333333
2019-09-02,14.169863066666666,6.612886587833334,0.3862607476666667,2.978249391
2019-09-03,14.179423173333333,6.608837207166666,0.3871526318333333,2.8730198540000003
2019-09-04,14.218375843333334,6.605716149,0.3869028883333333,2.8223668335
2019-09-05,14.299491881666667,6.601217428666667,0.3904877355,2.864815235
2019-09-06,14.303272723333333,6.5988245008333335,0.391183297,2.7274822393333333
2019-09-07,14.486194131666666,6.591724554333333,0.389506817,2.896206577666667
2019-09-08,14.956338721666667,6.579289913,0.38347850266666667,3.030686616666667
2019-09-09,14.663265705,6.5697345731666665,0.35822321983333333,3.3107036751666667
2019-09-10,14.741599083333334,6.569493452666666,0.33196926116666664,3.3049976031666666
2019-09-11,14.799956958333333,6.567687114,0.3323973218333333,3.327826182
2019-09-12,14.846615155,6.561594247666667,0.33268272866666665,3.542209188333333
2019-09-13,14.92708826,6.559264023833333,0.3332892061666667,3.495123465833333
2019-09-14,15.081330301666666,6.5602627595000005,0.3318267066666667,3.589294831166667
2019-09-15,15.02254502,6.395021279666667,0.3301143645,3.6410187485
2019-09-16,15.160092195,6.232896884333334,0.3301856913333333,3.7312666973333335
2019-09-17,15.383536021666666,6.228215138166667,0.3289729355,3.92246298
2019-09-18,15.525792123333332,6.230787038833333,0.3301143645,3.6164049705
2019-09-19,15.447030225,6.228015263833333,0.3301143645,3.6039203401666664
2019-09-20,15.571023306666667,6.230762004833333,0.3294009963333333,3.4316286245
2019-09-21,15.268960475,6.225601514166667,0.3304532416666667,3.1202206611666665
2019-09-22,15.141971111666667,6.226017793166666,0.33132712033333334,2.891212185
2019-09-23,15.232575893333333,6.2274410725,0.33322382466666667,2.718563914166667
2019-09-24,15.323395093333334,6.226767063166666,0.3337528805,2.83485202
2019-09-25,15.404938378333334,6.225967725166667,0.3342523428333334,2.975395798833333
2019-09-26,15.520227273333333,6.230820337666667,0.3344663981666667,2.8337817195
2019-09-27,15.57801501,6.233321348833333,0.3348230325,2.7781352203333336
2019-09-28,15.167369523333333,6.227141300833334,0.33589308483333336,2.737113873166667
2019-09-29,15.40921879,6.228215138166667,0.33717721700000003,3.2589813073333334
2019-09-30,15.700865586666666,6.261325359333333,0.33924629283333335,3.1683772801666668
2019-10-01,15.757511935,6.284596920333334,0.34060180183333333,2.947929461833333
2019-10-02,15.827283701666666,6.316874503999999,0.3416183096666667,2.936157623833333
2019-10-03,16.130488238333335,6.435863653833334,0.34320563083333333,2.5605415105000002
2019-10-04,15.82699776,6.310040951,0.342099667,3.095251322
2019-10-05,16.351105882,6.7199592588,0.3444970844,2.8461236
2019-10-06,16.338379223333334,7.243585030166667,0.346166392,2.4934793313333334
2019-10-07,16.107515811666666,7.4489363035,0.34409751483333334,2.351152380333333
2019-10-08,16.085828143333334,7.465466260833333,0.34238507383333333,2.4043023585
2019-10-09,15.97824351,7.515405893333334,0.341386497,2.2263035378333336
2019-10-10,15.45630455,7.535131931166666,0.3427419065,1.8638854820000001
2019-10-11,15.400515396666666,7.533434073,0.34110109,1.3866061966666667
2019-10-12,15.593852201666667,7.5458687145,0.33974568033333336,1.1222839353333334
2019-10-13,15.671473025000001,7.567742427333333,0.3396030268333333,0.9039769568333333
2019-10-14,15.707143785,7.5905648071666665,0.3392461935,0.7805546125
