Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
Remington Street,2.4,"1,500",b45406aa1b44c249f1e08f1ca5d7bf91
,2.4,"1,500",c04b5ff4f8d1144c76f68701b3cc8c7a
,2.4,"1,500",eacfa3accf3ab66759290de75a754d1d
South Shields Street,2.4,"1,500",fd66c513a853bae5bb1d1c9b1a5d1795
Remington Street,2.4,"1,600",006130f6c78397f1e61ca97df75e1456
West Elizabeth Street,2.4,"1,600",07b2d7caf5fd5a4b18531a53c88781ed
Remington Street,2.4,"1,600",08cd0c657430398e46208195a6ffb3a6
Remington Street,2.4,"1,600",1c3b2d6b1c3bbbf1b2d08302b6e7696d
West Pitkin Street,2.4,"1,600",1ffd0b1fb92002cfe3588b72c4539d18
Remington Street,2.4,"1,600",3739e08eab783360d586c91581b55513
West Elizabeth Street,2.4,"1,600",3cb3b7868d10780eec5fb44e3fb5e722
West Pitkin Street,2.4,"1,600",62a1151947b48e69aab40d8eff4383bb
West Plum Street,2.4,"1,600",8a27764cf217afcbc199e84afcc06df5
,2.4,"1,600",b65ae222ec8ac1d6bef19cfcaa0bb4aa
Meridian Avenue,2.4,"1,600",c4d30649f9d160c7b226e3addf379f93
West Lake Street,2.4,"1,600",d201c1d9ac91a317180794ee899b220e
West Lake Street,2.3,"1,500",03518c3c7a4c451af5a6205cf9734157
West Elizabeth Street,2.3,"1,500",205ffd69ff876c8dfe93139864ccd762
Springfield Drive,2.3,"1,500",304c4a0ae57c609482b2bcd42330cb42
Mason Trail,2.3,"1,500",310c227c6fbc2d78062da39e3c4d65eb
West Elizabeth Street,2.3,"1,500",3ace02d7e5fad796e0c4129c1b8c42aa
West Plum Street,2.3,"1,500",44fafc7e46e620c5d624170183e12f01
,2.3,"1,500",45b0d592c5f9305ff57e8fd3e6a27f3f
Remington Street,2.3,"1,500",6197fdccefa921be54e84b114c05775a
Mason Trail,2.3,"1,500",7b1888792a8440913b6a2593e840484e
West Plum Street,2.3,"1,500",8bb6622308594c7fb0f7312a735a74bf
West Elizabeth Street,2.3,"1,500",928dba9b87aa814ea45ede27b19b2000
West Pitkin Street,2.3,"1,500",a0da032a1be78c89787a430791e10066
City Park Avenue,2.3,"1,500",a7643d4db8b53874722d427e5e8ce44f
West Elizabeth Street,2.3,"1,500",b3b872d857555378dbe640bd7b39247c
Mason Trail,2.3,"1,500",b46d235ff85aa42e762fd74f52f84896
University Avenue,2.3,"1,500",b4c24bd87fc2089335a196d15cbf4877
West Elizabeth Street,2.3,"1,500",c8bb67f0611e664c0fe36843483039ab
Mason Trail,2.3,"1,500",caa89de22283bfcb174c9a7d6e3c5efc
City Park Avenue,2.3,"1,500",d819a61ce4b3520af51e0f0dd2e8f3c8
West Elizabeth Street,2.3,"1,500",dea8c12b8913f6a57a81029432e88da1
West Pitkin Street,2.3,"1,500",e2ac27651886fc6730c64ca956ca59ab
City Park Avenue,2.3,"1,500",ea22da557bbce10dcc11d532e2a0cadf
Remington Street,2.3,"1,500",f443e442b056565baf00ec61d929881c
South Shields Street,2.3,"1,500",f51f99cad06ba0a8bfc9fb671b951ec8
East Laurel Street,2.2,"1,400",0b380021e8cb05d5fcd929ab79cbe9cf
East Laurel Street,2.2,"1,400",0b7a32bed9026d54d75fbda8bfc3c7e7
City Park Avenue,2.2,"1,400",0b81d20cde6d918c3ee83feb1307b3f3
West Elizabeth Street,2.2,"1,400",0e7276a5f7a279ea753bb367d1fd59dc
Centre Avenue,2.2,"1,400",0ffb5128cb8cc710369fba0b85e7443a
Remington Street,2.2,"1,400",102539f861cceb6f986fcfb3e4d4ce30
West Elizabeth Street,2.2,"1,400",1ebd5c9b1e9e85ab179f85e7a2a335da
City Park Avenue,2.2,"1,400",20a8a9ce4d6e42a204e259081ecfb9b0
West Elizabeth Street,2.2,"1,400",28ee0975c10a03f043ee6dd7c3cc9b0c
Remington Street,2.2,"1,400",2aa76d183bb7dcdea7d96eff0f4f9ccf
West Lake Street,2.2,"1,400",2ba91a0e021a56aaf50057ef44b6e823
City Park Avenue,2.2,"1,400",32269f608b1fc25ae2d1d79a9c21602e
University Avenue,2.2,"1,400",3a743c67fdc4c831c9ef7fb14431be98
City Park Avenue,2.2,"1,400",3b597d049959e9e93f12b65b5cb520d3
University Avenue,2.2,"1,400",4140c00b67cc285e484aeba0f05d0815
West Lake Street,2.2,"1,400",4a028d87bd1448b541551bb73457fae5
City Park Avenue,2.2,"1,400",4c0a26064b6db688526a912dee9fce83
Remington Street,2.2,"1,400",4fdb5696e8b7c83664f08e0d45e5142b
West Elizabeth Street,2.2,"1,400",50fbda40a6e0f4d4b8c216e01284bde8
,2.2,"1,400",57075355a7f0f2cabbbca6149e4f4b24
City Park Avenue,2.2,"1,400",5d1782f068d115d0c1415ec9e61298b4
University Avenue,2.2,"1,400",61f6aacff594e47f79e96ffbc23278e8
West Elizabeth Street,2.2,"1,400",6721f34b29ec385aa99ca5388b78c4ba
West Elizabeth Street,2.2,"1,400",67d57bccb27d0483bff94d365c02ed55
,2.2,"1,400",71bcda29d1289d1c6612a14ef7196301
Mason Trail,2.2,"1,400",751aa4a55cfaa19779c55a6ae01ed4bf
City Park Avenue,2.2,"1,400",7bed5b1278dceb58c4bee112cae76c7a
West Elizabeth Street,2.2,"1,400",8006c985b270cdeb5f39d506102d878e
City Park Avenue,2.2,"1,400",81b3ab224da15cdb893eb714b5e2bc34
West Lake Street,2.2,"1,400",8539ec36524392d61b88377a8a183a1b
City Park Avenue,2.2,"1,400",8ad9d62d6761f0f7c9a64e843b308e02
West Lake Street,2.2,"1,400",8d99e2cab6a7063cb055b46d2345f9d3
West Elizabeth Street,2.2,"1,400",91c084791ed75a7cc1e5eb8d27f50389
City Park Avenue,2.2,"1,400",a1b8d8b79531c3197a1964f41de13dc0
Remington Street,2.2,"1,400",bafcb85525e5192e22cf6a787bd353c0
City Park Avenue,2.2,"1,400",bf7f137c12265c1a5fd4eabff99bfa11
City Park Avenue,2.2,"1,400",bfa80313115dc6e3dd53006aace53298
University Avenue,2.2,"1,400",d04711627d84221103ef28e69a0a629c
West Elizabeth Street,2.2,"1,400",d75a65bc8da8726f30bd7a5c90c37680
West Elizabeth Street,2.2,"1,400",da927a3f9dc4dd0ec540cd59640f7645
City Park Avenue,2.2,"1,400",e438c9623b3e71e2a13e7e1d60fe5e8a
Mason Trail,2.2,"1,400",e6cdadb8c87cea449ff027dfec3e1c23
City Park Avenue,2.2,"1,400",ef8da69dcce9d5ade8eb7d8b4bfc4b65
Centre Avenue,2.2,"1,400",f324c28dfd4146da5e36d7a337013b47
Mason Trail,2.2,"1,500",271d375dc61b504bc6acb35576a139b6
Walnut Street,2.2,"1,500",64207ed7a6780cd57d8fd5614250e140
West Elizabeth Street,2.2,"1,500",de96fd5a605e714cc2058b3efecbd599
,2.1,"1,300",13e9c2f9f6502ceba6ee1a3c995ce193
Centre Avenue,2.1,"1,300",218c53a48ba877408f6d029a0de5f8a6
,2.1,"1,300",3218402eef50abeda5affab5b6306e61
Remington Street,2.1,"1,300",3609149566b44a3302ceeace4a8a8f33
Centre Avenue,2.1,"1,300",59a3f706721901ddb11e7fbb280e50a6
Mason Trail,2.1,"1,300",77c478724c3bd557f03025ea9df4ec60
Meridian Avenue,2.1,"1,300",7cf1affaab4bd117163e1c4b057a587d
East Laurel Street,2.1,"1,300",8908028ae042c5f2dedaace239043aaa
Remington Street,2.1,"1,300",a86ec58f4535b17a18e0741df7bb5bac
West Pitkin Street,2.1,"1,300",a910fdda26110e361639b4a49137c3ce
West Elizabeth Street,2.1,"1,300",b686053f4039bc027bc1712b2a86afdf
Mason Trail,2.1,"1,300",e772c6a3af9d346540cb59d889bbaa1a
,2.1,"1,300",f5f1cf4270463a75660a000557a27b12
West Lake Street,2.1,"1,400",0231215b81588f77a2a055101f101758
University Avenue,2.1,"1,400",12f2480bb780f20602b26eb6b3f963af
City Park Avenue,2.1,"1,400",15a158940c698090da827c06064c7804
Meridian Avenue,2.1,"1,400",37bcf27592a3bb25498e26bf8166b340
West Prospect Road,2.1,"1,400",38df79debbefb42386ff0f0490e39fb2
City Park Avenue,2.1,"1,400",3dda7d16bf9eb20ff30cbb7c60cf4eb2
City Park Avenue,2.1,"1,400",3ea35153b0e5f4202e810fe164376ac0
Meridian Avenue,2.1,"1,400",466ad31dd7d0fe79017b22edcdd97020
University Avenue,2.1,"1,400",4c567de769d13205a69c5e516282973e
City Park Avenue,2.1,"1,400",64c70875148aef41adac609d86bb49b6
,2.1,"1,400",8989eae090ec1f5b490f00d26d478713
West Prospect Road,2.1,"1,400",8c47ed7e6d107a331b88edbefe7619b8
Meridian Avenue,2.1,"1,400",90558d2ab26a36864d4a3cb140443661
University Avenue,2.1,"1,400",a2d6e9d52dc2ea25cc5a97cfd2537834
,2.1,"1,400",a4a77854a8d57ff4048763994c0e51d4
,2.1,"1,400",b038de609d198ca2101c0e31342380c5
East Laurel Street,2.1,"1,400",b05f1ebdee6d93437d3ff446e85571ea
West Elizabeth Street,2.1,"1,400",bd1315dd50b1bc1411d8608d4bb09eea
West Pitkin Street,2.1,"1,400",c225fd085f4a50a34154791554652af2
,2.1,"1,400",c67a0d7dcbc7dbe824a2d757a2377727
,2.1,"1,400",d5205d05913f7781618229357f132596
Mason Trail,2.1,"1,400",e7411fd1a4da088ae08f133128387208
,2.1,"1,400",f46c977256868acf5bae684c647cd9aa
University Avenue,2.1,"1,400",faf4356e8345c26421bf1840856ca11e
North College Avenue; US 287;CO 14,2.0,"1,300",0304c032f364c04677ec73ef7fc2456f
