Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
West Pitkin Street,3,"16,700",ba5387cfcf157d663292783df8460a5a
West Laurel Street,3,"16,700",77277313665561755d37247b0083aa2b
West Laurel Street,3,"16,800",4f26340dd935184d62287191a34b9560
South Shields Street,3,"16,800",db06e94b293dda805a0e342a52a30872
South Shields Street,3,"16,900",91b47b5b24416da54ebd0fbd08e836c1
,3,"16,900",b5414461fc1a9b7ff6e717734c2370e8
,3,"16,900",9d16ee6a636595bf47cfd9379523f36a
,3,"17,100",526184717a16b94674f0b4fed516d5df
South Shields Street,3,"17,100",bcee1769c09bf4b29bad2897344721a4
West Plum Street,3,"17,100",6ca216c47a13c96d35a478c69f672e4e
South Shields Street,2.9,"16,000",59edcfbf1f32131cf310f01c10cb8b43
South Shields Street,2.9,"16,100",6f7bfa934a078d838226eb2d9d2649e3
Remington Street,2.9,"16,100",0160758e130f0c439b737f64b67bc873
West Laurel Street,2.9,"16,100",3df4c71185cee1b23182b101d3c81f25
Remington Street,2.9,"16,100",94d760201ee1169ac2a9722020900ead
West Pitkin Street,2.9,"16,200",1ffd0b1fb92002cfe3588b72c4539d18
West Pitkin Street,2.9,"16,200",23062a49561af62bbef4877d00603193
,2.9,"16,200",ce1f6dbd28ac4fb8d9e1fdcd72d41ad5
Meridian Avenue,2.9,"16,200",37bcf27592a3bb25498e26bf8166b340
West Pitkin Street,2.9,"16,300",053ddf76b7c78861b11eac11a576a962
Meridian Avenue,2.9,"16,300",466ad31dd7d0fe79017b22edcdd97020
Meridian Avenue,2.9,"16,300",90558d2ab26a36864d4a3cb140443661
West Plum Street,2.9,"16,300",44fafc7e46e620c5d624170183e12f01
West Pitkin Street,2.9,"16,400",7b194583f06d5e44c8a9bba41f0179a6
West Laurel Street,2.9,"16,400",221b3a0618050eb4abaa8258b8a3b0fc
West Elizabeth Street,2.9,"16,500",9d2a72605d7af4603d34587df19d74fd
West Plum Street,2.9,"16,500",542a4eaac2cd33ac1266cb568fdf7770
West Laurel Street,2.8,"15,500",c9ce913d82a147744cb0e839dd10b112
Remington Street,2.8,"15,500",09eb875e0718d121307a15358274307f
Remington Street,2.8,"15,500",c8c4a6b736bacb0f32a860221ffefa21
Meridian Avenue,2.8,"15,500",c4d30649f9d160c7b226e3addf379f93
,2.8,"15,500",619f69713bfcee4df8bc431ccb44c23a
West Elizabeth Street,2.8,"15,600",47448e7976d94df958575eebfb08a419
West Elizabeth Street,2.8,"15,600",e76f3dc150edccc1c3775129918a1131
West Pitkin Street,2.8,"15,700",3591651919ae4a82a3d825644474c848
West Pitkin Street,2.8,"15,700",a0da032a1be78c89787a430791e10066
,2.8,"15,700",e89a15fd9033a0610490dcc29b2b4367
,2.8,"15,700",57075355a7f0f2cabbbca6149e4f4b24
South Shields Street,2.8,"15,800",5a6a151b365cf228639c4afc8eac0360
South Shields Street,2.8,"15,800",b8f3de2966cf2de87d163f96e658b75e
Mason Trail,2.8,"15,800",f6b338a5e859cbb5131a1762bdb8d93a
West Pitkin Street,2.8,"15,900",62a1151947b48e69aab40d8eff4383bb
West Plum Street,2.8,"15,900",8a27764cf217afcbc199e84afcc06df5
South Shields Street,2.8,"15,900",f523d594d82c66605cf5bd17a20e588d
West Elizabeth Street,2.8,"16,000",f8319c61f5e9df7f6247f9593425dfc6
West Lake Street,2.8,"16,000",4a028d87bd1448b541551bb73457fae5
Mason Trail,2.7,"14,900",a1e810ffa5798054eb39fe8fcf6ed3d0
,2.7,"14,900",3218402eef50abeda5affab5b6306e61
,2.7,"14,900",923fabae98a7d8279d9b13a2b81bf91e
,2.7,"14,900",d5205d05913f7781618229357f132596
West Plum Street,2.7,"15,000",8bb6622308594c7fb0f7312a735a74bf
,2.7,"15,000",aaa95b291941b1d63554e8e8b291d1a6
Remington Street,2.7,"15,100",df9ec94541af920d615274920fa225ea
West Pitkin Street,2.7,"15,200",e2ac27651886fc6730c64ca956ca59ab
Remington Street,2.7,"15,200",260c1613720310088fa92a1bdccdad72
,2.7,"15,200",eacfa3accf3ab66759290de75a754d1d
West Lake Street,2.7,"15,300",03518c3c7a4c451af5a6205cf9734157
Remington Street,2.7,"15,400",4444469defbc9a0e40769eebf7353061
Mason Trail,2.6,"14,400",0a0df7b299b394171c5e9d6d94ca7bf5
Remington Street,2.6,"14,400",6b2fdaa74181fa4a5ed170044e712cef
West Lake Street,2.6,"14,500",0231215b81588f77a2a055101f101758
Meridian Avenue,2.6,"14,500",b2017cdee82430beae911a629dbe6ed8
Remington Street,2.6,"14,500",d93874cd0cd2e62f1f17d84343be0cd2
,2.6,"14,500",1d0cb3a0cf541d593c1166be51932ca6
Remington Street,2.6,"14,500",f7f85abfb7ce8ac7bb84036d1d9aaacd
South Shields Street,2.6,"14,600",14119e6ed8c9bfcc8be85e5de9b55660
Mason Trail,2.6,"14,600",310c227c6fbc2d78062da39e3c4d65eb
Mason Trail,2.6,"14,600",7b1888792a8440913b6a2593e840484e
Remington Street,2.6,"14,600",7dfa79135bc3b8eb39e7fae567012598
West Laurel Street,2.6,"14,600",3e9574876bcdd96580255e6dfbe3777b
West Laurel Street,2.6,"14,600",49fca073de614049b0354d89ae92be92
Mason Trail,2.6,"14,700",56ae2c1f0e0fa6cc8ed6df62389f0f21
Meridian Avenue,2.6,"14,700",fb0f84f6d2820e3fb1a642caa59bff7f
,2.6,"14,700",652962e68c12f9ffbe79baa0b4383ee9
,2.6,"14,700",166242c18d2e8f7d0d4eedf46ef2818c
,2.6,"14,700",c67a0d7dcbc7dbe824a2d757a2377727
West Lake Street,2.6,"14,800",2ba91a0e021a56aaf50057ef44b6e823
West Lake Street,2.6,"14,800",8539ec36524392d61b88377a8a183a1b
Remington Street,2.6,"14,900",4cedafd312db9109873fcb6a3286427b
,2.5,"13,800",423a2c7181b39da15564abd5e674cdd9
West Pitkin Street,2.5,"13,800",a910fdda26110e361639b4a49137c3ce
South Shields Street,2.5,"13,800",ac24c3e20a453adcd6f77134a04912a7
West Laurel Street,2.5,"13,800",1cb97619239d42da517e4c6da6499589
West Elizabeth Street,2.5,"13,900",b18e1166d95d9f8716de82a9d8e0428c
Remington Street,2.5,"14,000",49222bffe37fb5de847dffc96f950a51
South Shields Street,2.5,"14,000",981abc6cbc8f21c48aff8ffca3985343
Meridian Avenue,2.5,"14,100",61537586b2607a4b39c36bfb533a9c6d
Mason Trail,2.5,"14,100",686292aba43a54a55e371e1b987f908e
Remington Street,2.5,"14,100",6b1c26aba38d4b9b83a9cd6f0c790539
Moby Drive,2.5,"14,200",2693d45f9d3888924ab8c9fc512a5899
Mason Trail,2.5,"14,200",271d375dc61b504bc6acb35576a139b6
West Pitkin Street,2.5,"14,200",c225fd085f4a50a34154791554652af2
Moby Drive,2.5,"14,200",ea9633201d8ac431443d2d095f1b1956
,2.5,"14,200",8ce52d18d494f066030c5dad3bd02c48
