latitude,longitude
40.576263,-105.066334
40.587645,-105.119294
40.577272,-105.078265
40.577304,-105.078272
40.581683,-105.117593
40.581841,-105.117362
40.569359,-105.08158
40.569805,-105.083395
40.569805,-105.083395
40.580208,-105.100679
40.580208,-105.100679
40.576597,-105.099572
40.576597,-105.099572
40.540899,-105.088755
40.577339,-105.100243
40.556259,-105.132036
40.556259,-105.132036
40.568453,-105.114648
40.568453,-105.114648
40.554923,-105.058072
40.554923,-105.058072
40.554923,-105.058072
40.554923,-105.058072
40.56394,-105.07795
40.589023,-105.09698
40.563943,-105.07969
40.568933,-105.075035
40.575448,-105.076257
40.579323,-105.075697
40.578823,-105.074025
40.579332,-105.073162
40.582135,-105.075708
40.58101,-105.080623
40.577743,-105.089058
40.577128,-105.084583
40.576008,-105.084405
40.575932,-105.083757
40.535785,-105.039735
40.535785,-105.039735
40.535785,-105.039735
40.57656,-105.089068
40.574707,-105.089057
40.574798,-105.08906
40.57266,-105.089625
40.571747,-105.088715
40.571118,-105.089218
40.573837,-105.086027
40.573697,-105.082482
40.577112,-105.084608
40.523812,-105.072108
40.61386,-105.085907
40.563102,-105.10317
40.543012,-105.076728
40.546925,-105.079768
40.546925,-105.079768
40.572275,-105.01862
40.503833,-105.065342
40.523812,-105.072108
40.56625,-105.049915
40.535785,-105.039735
40.538003,-105.027103
40.528107,-105.104228
40.532727,-105.11566
40.528545,-105.039085
40.573395,-105.078597
40.546925,-105.079768
40.593132,-105.08406
40.563102,-105.10317
40.593218,-105.08905
40.595072,-105.097627
40.591963,-105.1046
40.564115,-105.101138
40.582818,-105.08415
40.587292,-105.09043
40.589027,-105.09698
40.590092,-105.097447
40.590092,-105.097447
40.586035,-105.120735
40.583944,-105.1045
40.583944,-105.1045
40.583944,-105.1045
40.583944,-105.1045
40.560308,-105.034535
40.566585,-105.039117
40.552032,-105.096728
40.553123,-105.07777
40.591683,-105.103442
40.573388,-105.078588
40.573388,-105.078588
40.573388,-105.078588
40.573388,-105.078588
40.570233,-105.084003
40.568462,-105.085798
40.567415,-105.085807
40.579105,-105.09943
40.579932,-105.098627
40.580467,-105.096372
40.578413,-105.096047
40.572848,-105.105908
40.523708,-105.092283
40.568,-105.096165
40.564078,-105.10111
40.53884,-105.071502
40.54591,-105.070032
40.567257,-105.105312
40.567245,-105.105292
40.568587,-105.108298
40.570967,-105.1096
40.581122,-105.12515
40.554847,-105.100055
40.56364,-105.077835
40.57078,-105.085805
40.571052,-105.086077
40.570937,-105.085998
40.571143,-105.0859
40.57088,-105.086053
40.57097,-105.08592
40.581032,-105.125182
40.581097,-105.125093
40.569743,-105.128908
40.569743,-105.128908
40.602018,-105.071858
40.60344,-105.081615
40.576641,-105.076939
40.574797,-105.089195
40.572665,-105.129332
40.568224,-105.105771
40.557792,-105.096778
40.552417,-105.09544
40.552417,-105.09544
40.552512,-105.0954
40.578462,-105.078965
40.581634,-105.078875
40.581634,-105.078875
40.522357,-105.078424
40.565172,-105.078648
40.565172,-105.078648
40.567671,-105.079488
40.571381,-105.090117
40.52154,-105.062713
40.57441,-105.10005
40.57625,-105.10384
40.57801,-105.09813
40.58188,-105.09541
40.58303,-105.09185
40.5743,-105.06219
40.570487,-105.077733
40.5677,-105.0783
40.56814,-105.07786
40.56873,-105.08299
40.568585,-105.082576
40.57234,-105.08611
40.572095,-105.085597
40.572134,-105.085684
40.56942,-105.08718
40.5747,-105.0891
40.57656,-105.08585
40.555386,-105.097343
40.557066,-105.115262
40.54576,-105.10184
40.572269,-105.094652
40.5724,-105.09064
40.57605,-105.0961
40.57479,-105.09413
40.56795,-105.09642
40.57632,-105.09298
40.57658,-105.09316
40.57641,-105.09324
40.57653,-105.09331
40.576748,-105.093094
40.576746,-105.093024
40.576717,-105.093054
40.57743,-105.09276
40.57733,-105.0914
40.57683,-105.093094
40.575539,-105.084983
40.578176,-105.079256
40.578176,-105.079256
40.578176,-105.079256
40.57811,-105.0787
40.578152,-105.079265
40.578218,-105.079249
40.5782,-105.07925
40.57767,-105.078
40.5719,-105.08515
40.5498,-105.08081
40.54107,-105.084
40.541078,-105.083905
40.541078,-105.083905
40.54052,-105.09666
40.53827,-105.07691
40.538296,-105.076904
40.578462,-105.078965
40.56631,-105.10456
40.59503,-105.09195
40.58577,-105.09068
40.58335,-105.07654
40.578191,-105.079231
40.578155,-105.079232
40.578173,-105.079238
40.57752,-105.085218
40.57764,-105.0804
40.57483,-105.09682
40.57499,-105.0813
40.57431,-105.08203
40.57463,-105.08017
40.56742,-105.09591
40.61165,-105.07617
40.56718,-105.04587
40.57103,-105.08437
40.5717,-105.0825
40.57197,-105.07292
40.56871,-105.07591
40.56353,-105.06477
40.55751,-105.07816
40.52863,-105.07005
40.526188,-105.069097
40.52863,-105.08022
40.53521,-105.09374
40.55221,-105.09151
40.56782,-105.09146
40.57383,-105.08246
40.57598,-105.08226
40.56663,-105.10072
40.5581,-105.08731
40.57521,-105.10451
40.56394,-105.0975
40.56731,-105.10873
40.56947,-105.08584
40.57383,-105.08592
40.57124,-105.09445
40.57167,-105.09482
40.5742,-105.10042
40.57552,-105.10617
40.57398,-105.12311
40.5785,-105.129
40.5807,-105.10585
40.57744,-105.09272
40.57652,-105.09146
40.574741,-105.08904
40.574772,-105.089029
40.574586,-105.088848
40.574718,-105.08911
40.57474,-105.089151
40.57843,-105.07688
40.582968,-105.021542
40.552519,-105.087048
40.552519,-105.087048
40.582968,-105.021542
40.582968,-105.021542
40.552517,-105.087046
40.552517,-105.087046
40.552517,-105.087046
40.593418,-105.056481
40.582968,-105.021542
40.582968,-105.021542
40.582968,-105.021542
40.552517,-105.087046
40.582968,-105.021542
40.548578,-105.070289
40.548578,-105.070289
40.552594,-105.087013
40.582968,-105.021542
40.552594,-105.087013
40.582968,-105.021542
40.582968,-105.021542
40.593418,-105.056481
40.582968,-105.021542
40.514695,-105.043118
40.574731,-105.089153
40.582873,-105.021621
40.582873,-105.021621
40.582873,-105.021621
40.582873,-105.021621
40.582873,-105.021621
40.582917,-105.021296
40.58287,-105.021169
40.58287,-105.021169
40.58287,-105.021169
40.58287,-105.021169
40.58287,-105.021169
40.58287,-105.021169
40.58287,-105.021169
40.58287,-105.021169
40.593418,-105.056481
40.552594,-105.087013
40.552594,-105.087013
40.582794,-105.021128
40.582794,-105.021128
40.582794,-105.021128
40.582794,-105.021128
40.582794,-105.021128
40.552594,-105.087013
40.552594,-105.087013
40.588937,-105.063073
40.588937,-105.063073
40.588937,-105.063073
40.588937,-105.063073
40.588937,-105.063073
40.59272,-105.069762
40.59272,-105.069762
40.59272,-105.069762
40.59272,-105.069762
40.59272,-105.069762
40.59272,-105.069762
40.552594,-105.087013
40.552594,-105.087013
40.552594,-105.087013
40.582884,-105.021216
40.593418,-105.056481
40.602834,-105.133555
40.552594,-105.087013
40.552594,-105.087013
40.552594,-105.087013
40.569109,-105.11383
40.569109,-105.11383
40.552594,-105.087013
40.593418,-105.056481
40.552594,-105.087013
40.552594,-105.087013
40.575353,-105.143886
40.575353,-105.143886
40.575353,-105.143886
40.575353,-105.143886
40.575353,-105.143886
40.583839,-105.104235
40.593418,-105.056481
40.570588,-105.115313
40.552447,-105.068002
40.552455,-105.068018
40.552455,-105.068018
40.58417,-105.04503
40.578743,-105.071895
40.558768,-105.079352
40.549505,-105.070005
40.560113,-105.086602
40.560315,-105.080252
40.576033,-105.098028
40.529147,-105.08831
40.5251,-105.01394
40.551595,-105.037668
40.581002,-105.025932
40.539348,-105.035692
40.524077,-105.03312
40.56057,-105.04635
40.559933,-105.028118
40.582072,-105.044935
40.582072,-105.044935
40.582187,-105.049755
40.582187,-105.049755
40.582798,-105.079455
40.548595,-105.061282
40.54998,-105.049255
40.550013,-105.04927
40.548595,-105.061282
40.582798,-105.079455
40.55121,-105.05956
40.587172,-105.074012
40.55121,-105.05956
40.55665,-105.06604
40.587172,-105.074012
40.588098,-105.07415
40.588098,-105.07415
40.55665,-105.06604
40.55244,-105.068068
40.586823,-105.075771
40.55244,-105.068068
40.551477,-105.076073
40.551477,-105.076073
40.55146,-105.0761
40.55146,-105.0761
40.552665,-105.080317
40.552765,-105.079549
40.552665,-105.080317
40.6062,-105.078345
40.539783,-105.079145
40.6062,-105.078345
40.539783,-105.079145
40.530805,-105.07962
40.59182,-105.08075
40.59182,-105.08075
40.527337,-105.079028
40.596295,-105.093908
40.596295,-105.093908
40.5967,-105.09921
40.5967,-105.09921
40.58926,-105.10842
40.48944,-105.058062
40.48944,-105.058062
40.58926,-105.10842
40.589403,-105.124447
40.589403,-105.124447
40.586787,-105.119097
40.58682,-105.119047
40.585868,-105.115065
40.585868,-105.115065
40.5821,-105.127503
40.5821,-105.127503
40.516005,-105.042422
40.583968,-105.132118
40.517233,-105.044022
40.583968,-105.132118
40.580488,-105.133438
40.517233,-105.044022
40.523808,-105.029877
40.580488,-105.133438
40.574987,-105.125577
40.574987,-105.125577
40.57406,-105.122378
40.525003,-105.038025
40.57406,-105.122378
40.569168,-105.126137
40.525003,-105.038025
40.569168,-105.126137
40.565008,-105.11936
40.565008,-105.11936
40.53408,-105.020428
40.568553,-105.112503
40.568553,-105.112503
40.523812,-105.029842
40.567828,-105.108045
40.570475,-105.103323
40.567828,-105.108045
40.570475,-105.103323
40.572502,-105.111928
40.572502,-105.111928
40.578947,-105.109867
40.578947,-105.109867
40.581855,-105.109977
40.581855,-105.109977
40.584478,-105.104617
40.584258,-105.104443
40.581304,-105.096188
40.579237,-105.099562
40.579237,-105.099562
40.572183,-105.094302
40.572197,-105.094313
40.572197,-105.094313
40.572197,-105.094313
40.572183,-105.094302
40.572389,-105.09429
40.582813,-105.020993
40.573803,-105.083833
40.572463,-105.084378
40.573803,-105.083833
40.572463,-105.084378
40.574782,-105.083628
40.574782,-105.083628
40.573675,-105.08823
40.567228,-105.07979
40.567228,-105.07979
40.565263,-105.078175
40.56537,-105.078313
40.56001,-105.07627
40.56001,-105.07627
40.560003,-105.076298
40.56182,-105.0744
40.56182,-105.0744
40.56171,-105.076109
40.561871,-105.074649
40.561871,-105.074649
40.580963,-105.026141
40.55389,-105.096598
40.594198,-105.078302
40.585677,-105.075333
40.596517,-105.100083
40.576758,-105.090263
40.564638,-105.077498
40.58893,-105.097397
40.58893,-105.097397
40.5251,-105.01394
40.55949,-105.09582
40.5251,-105.01394
40.56612,-105.092973
40.55202,-105.090985
40.552463,-105.068005
40.552463,-105.068005
40.53408,-105.020428
40.55952,-105.09587
40.58416,-105.04513
40.58416,-105.04513
40.59479,-105.08281
40.592,-105.08057
40.578758,-105.071898
40.546003,-105.098543
40.595038,-105.104622
40.578187,-105.075445
40.578758,-105.071898
40.578187,-105.075445
40.56612,-105.092973
40.54598,-105.098552
40.572849,-105.077293
40.572849,-105.077293
40.572849,-105.077293
40.572849,-105.077293
40.579047,-105.081523
40.560315,-105.080252
40.549505,-105.070005
40.57636,-105.100802
40.582473,-105.085104
40.583162,-105.09935
40.585537,-105.099347
40.574288,-105.098687
40.551595,-105.037668
40.589127,-105.059028
40.589122,-105.059027
40.589165,-105.059017
40.587037,-105.07372
40.578737,-105.06327
40.58267,-105.084727
40.582728,-105.084753
40.581718,-105.078157
40.581718,-105.078157
40.568868,-105.074962
40.567158,-105.072212
40.56612,-105.092973
40.560113,-105.086602
40.567158,-105.072212
40.560113,-105.086602
40.582986,-105.02115
40.587726,-105.073664
40.587726,-105.073664
40.587726,-105.073664
40.587726,-105.073664
40.573458,-105.078436
40.573435,-105.078561
40.573435,-105.078561
40.573435,-105.078561
40.573553,-105.078587
40.573553,-105.078587
40.573553,-105.078587
40.573553,-105.078587
40.573552,-105.078584
40.573555,-105.078586
40.582961,-105.021181
40.582971,-105.02119
40.571005,-105.085749
40.570998,-105.085699
40.571042,-105.085659
40.570923,-105.085557
40.570932,-105.08555
40.570933,-105.085517
40.583017,-105.021138
40.583017,-105.021138
40.526743,-105.074021
40.574673,-105.089285
40.582937,-105.0212
40.583076,-105.021298
40.582969,-105.021113
40.583037,-105.02126
40.574672,-105.089233
40.583022,-105.021275
40.574712,-105.089179
40.574699,-105.089215
40.582988,-105.021066
40.574633,-105.08924
40.582733,-105.021074
40.583018,-105.021385
40.58301,-105.021331
40.583019,-105.021322
40.586767,-105.078985
40.574707,-105.089225
40.586648,-105.079006
40.586648,-105.079006
40.586648,-105.079006
40.575533,-105.084924
40.575451,-105.084875
40.575399,-105.084896
40.575458,-105.084879
40.569755,-105.077692
40.583171,-105.0212
40.585157,-105.084349
40.569827,-105.087326
40.586758,-105.079031
40.586676,-105.079091
40.5867,-105.078968
40.571225,-105.094209
40.571225,-105.094209
40.571257,-105.094411
40.564335,-105.096483
40.564335,-105.096483
40.566548,-105.101532
40.575608,-105.109737
40.57042,-105.11828
40.581035,-105.122541
40.589562,-105.114546
40.583964,-105.104432
40.583964,-105.104432
40.568725,-105.091999
40.568848,-105.089864
40.572422,-105.094348
40.57227,-105.094391
40.577251,-105.092542
40.577394,-105.092719
40.57735,-105.093558
40.576977,-105.09408
40.57723,-105.093495
40.577256,-105.094178
40.576767,-105.090429
40.57672,-105.090858
40.576604,-105.091423
40.5758,-105.104298
40.57127,-105.094506
40.57127,-105.094506
40.574576,-105.095795
40.574755,-105.095788
40.576085,-105.082846
40.58884,-105.07407
40.545593,-105.081738
40.588671,-105.056356
40.588671,-105.056356
40.567307,-105.058036
40.567368,-105.057812
40.567368,-105.057812
40.567344,-105.057849
40.588963,-105.074193
40.580801,-105.085022
40.57867,-105.086072
40.57902,-105.097976
40.578041,-105.080456
40.578041,-105.080456
40.578054,-105.079613
40.578054,-105.079613
40.578042,-105.079269
40.578042,-105.079269
40.57601,-105.08279
40.567249,-105.045272
40.571476,-105.092543
40.589888,-105.058191
40.589888,-105.058191
40.589793,-105.058271
40.589793,-105.058271
40.589793,-105.058271
40.589793,-105.058271
40.589793,-105.058271
40.589924,-105.058231
40.572329,-105.084383
40.571026,-105.083188
40.57373,-105.082573
40.58675,-105.07398
40.57115,-105.09047
40.57117,-105.09047
40.586639,-105.079075
40.586639,-105.079075
40.586639,-105.079075
40.575529,-105.084897
40.575691,-105.085102
40.575538,-105.084956
40.574676,-105.080994
40.57049,-105.09448
40.58003,-105.12465
40.545048,-105.079995
40.545021,-105.079951
40.545019,-105.080037
40.544878,-105.080084
40.544657,-105.080144
40.57868,-105.0853
40.544647,-105.080003
40.544647,-105.080003
40.544663,-105.080079
40.544611,-105.079807
40.57674,-105.09307
40.57773,-105.07837
40.57742,-105.10163
40.5767,-105.10533
40.57476,-105.08899
40.577544,-105.09264
40.577544,-105.09264
40.577615,-105.092792
40.577615,-105.092792
40.577608,-105.092755
40.577685,-105.092756
40.57768,-105.092334
40.577718,-105.092686
40.577679,-105.092618
40.59444,-105.09812
40.57451,-105.1165
40.5544,-105.10069
40.56864,-105.10748
40.58714,-105.079658
40.560512,-105.075409
40.560512,-105.075409
40.560512,-105.075409
40.560512,-105.075409
40.560512,-105.075409
40.560512,-105.075409
40.560512,-105.075409
40.558971,-105.092362
40.524672,-105.052055
40.524672,-105.052055
40.568093,-105.078098
40.53231,-105.078663
40.572043,-105.05548
40.581653,-105.094558
40.559662,-105.131692
40.577312,-105.091352
40.580902,-105.079883
40.567325,-105.111705
40.582298,-105.00773
40.603815,-105.064727
40.575647,-105.099768
40.56544,-105.101298
40.577827,-105.097327
40.574808,-105.080172
40.587047,-105.119397
40.552985,-105.057872
40.574287,-105.109833
40.580215,-105.072182
40.611652,-105.076208
40.548343,-105.07648
40.569295,-105.109587
40.55503,-105.09795
40.591838,-105.097276
40.591812,-105.097312
40.593484,-105.08772
40.571118,-105.047514
40.531602,-105.076276
40.580674,-105.062672
40.60378,-105.058429
40.545417,-105.08073
40.56502,-105.103246
40.593175,-105.07073
40.557892,-105.103148
40.594627,-105.075059
40.593526,-105.087656
40.562123,-105.077103
40.591812,-105.097312
40.562123,-105.077103
40.573511,-105.078599
40.573511,-105.078599
40.575516,-105.116148
40.575606,-105.115273
40.572975,-105.107319
40.559959,-105.044667
40.575115,-105.102377
40.582244,-105.099391
40.57738,-105.083852
40.579421,-105.082399
40.566207,-105.094376
40.566235,-105.093393
40.557901,-105.07811
40.562123,-105.077103
40.563603,-105.078017
40.581738,-105.07191
40.563593,-105.077902
40.563604,-105.078049
40.587619,-105.073666
40.567579,-105.062618
40.589541,-105.073809
40.592562,-105.068117
40.560603,-105.087328
40.574143,-105.081328
40.530641,-105.124341
40.560603,-105.087328
40.56809,-105.083803
40.567465,-105.084262
40.568355,-105.085821
40.576806,-105.075547
40.576476,-105.091368
40.575448,-105.091038
40.577958,-105.118785
40.577777,-105.109357
40.577777,-105.109357
40.568417,-105.085768
40.57436,-105.051643
40.576145,-105.057662
40.597912,-105.07002
40.592288,-105.088683
40.585183,-105.118012
40.573532,-105.127622
40.577963,-105.118782
40.574402,-105.116357
40.57457,-105.116405
40.57782,-105.114192
40.577775,-105.109357
40.56752,-105.107542
40.575117,-105.104792
40.576362,-105.10127
40.575507,-105.101252
40.564248,-105.067535
40.57388,-105.100853
40.565215,-105.072872
40.555857,-105.07071
40.550877,-105.079018
40.57825,-105.095737
40.578092,-105.09466
40.578865,-105.089643
40.578865,-105.089643
40.540425,-105.096787
40.577845,-105.085818
40.577563,-105.085148
40.577501,-105.085262
40.553072,-105.079667
40.555545,-105.084482
40.561808,-105.090053
40.566255,-105.093267
40.580422,-105.071837
40.55956,-105.07641
40.581935,-105.075983
40.56371,-105.078078
40.582918,-105.075143
40.583827,-105.076924
40.56816,-105.078042
40.568215,-105.078007
40.58552,-105.075733
40.56816,-105.078042
40.586537,-105.075457
40.586578,-105.075515
40.586648,-105.075655
40.568737,-105.075527
40.587702,-105.073713
40.589853,-105.075735
40.588823,-105.075273
40.57215,-105.085635
40.573872,-105.059277
40.568417,-105.085768
40.568373,-105.085763
40.590153,-105.078753
40.58614,-105.071765
40.572225,-105.094445
40.576177,-105.076827
40.5727,-105.094462
40.578645,-105.076913
40.57844,-105.077092
40.578403,-105.07695
40.578403,-105.07695
40.5727,-105.094462
40.578413,-105.076123
40.577393,-105.09188
40.577218,-105.092554
40.572092,-105.105005
40.587573,-105.115052
40.586413,-105.106193
40.5832,-105.0842
40.581865,-105.076178
40.586733,-105.0754
40.58006,-105.08778
40.5834,-105.07678
40.56733,-105.08676
40.57027,-105.1091
40.56812,-105.10216
40.54549,-105.09319
40.57499,-105.10671
40.58856,-105.07766
40.57492,-105.09999
40.58411,-105.07684
40.58453,-105.07699
40.5913,-105.05558
40.590908,-105.055768
40.581856,-105.096751
40.56977,-105.04513
40.57276,-105.09609
40.57224,-105.09457
40.5797,-105.07546
40.57227,-105.09264
40.55134,-105.02824
40.56786,-105.09142
40.52613,-105.07019
40.527252,-105.067683
40.54008,-105.07021
40.5595,-105.07725
40.570959,-105.086159
40.570959,-105.086159
40.570959,-105.086159
40.570943,-105.08616
40.570943,-105.08616
40.570943,-105.08616
40.570944,-105.086159
40.55281,-105.09016
40.56867,-105.08684
40.5687,-105.09469
40.57028,-105.1078
40.57739,-105.1185
40.57007,-105.10412
40.5728,-105.10477
40.57672,-105.09947
40.574741,-105.089093
40.574741,-105.089093
40.574741,-105.089093
40.574766,-105.089117
40.574766,-105.089117
40.574766,-105.089117
40.574746,-105.089065
40.574801,-105.089024
40.57483,-105.088983
40.574779,-105.089026
40.574788,-105.089021
40.574756,-105.08898
40.574784,-105.089049
40.574733,-105.08909
40.57722,-105.09268
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.570831,-105.086241
40.57776,-105.09108
40.57728,-105.09132
40.57735,-105.09131
40.58174,-105.10722
40.57784,-105.08902
40.58356,-105.08779
40.57599,-105.08311
40.5807,-105.10929
40.5767,-105.0904
40.57841,-105.08066
40.57833,-105.07894
40.57875,-105.08065
40.57808,-105.0813
40.57804,-105.08429
40.58002,-105.08774
40.578295,-105.090717
40.57596,-105.09569
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.570879,-105.086187
40.602932,-105.068681
40.570956,-105.086517
40.58957,-105.07578
40.58901,-105.07552
40.58902,-105.07553
40.571533,-105.089995
40.589598,-105.07609
40.58948,-105.07675
40.570801,-105.08609
40.570997,-105.086088
40.58636,-105.07397
40.57091,-105.086064
40.58963,-105.07828
40.58392,-105.07739
40.581372,-105.079158
40.572383,-105.08871
40.573781,-105.084001
40.573754,-105.08402
40.583148,-105.020946
40.572402,-105.090378
40.572293,-105.090532
40.572391,-105.090445
40.572693,-105.088475
40.572693,-105.088475
40.572329,-105.088765
40.572416,-105.08879
40.572416,-105.08879
40.571593,-105.081918
40.5689,-105.08586
40.56873,-105.089362
40.56877,-105.08936
40.568714,-105.090462
40.5688,-105.090312
40.5688,-105.090312
40.56884,-105.09043
40.568875,-105.090558
40.56884,-105.09031
40.56874,-105.08921
40.5687,-105.090677
40.56884,-105.09031
40.571231,-105.092634
40.57149,-105.09255
40.570882,-105.086195
40.570882,-105.086195
40.570927,-105.086157
40.570965,-105.086212
40.57245,-105.08988
40.572268,-105.08885
40.571451,-105.086224
40.570943,-105.0862
40.570943,-105.0862
40.570893,-105.086273
40.57195,-105.08996
40.568665,-105.090865
40.568665,-105.090865
40.571207,-105.092611
40.571207,-105.092611
40.58342,-105.07683
40.572243,-105.08886
40.572243,-105.08886
40.572292,-105.089014
40.572292,-105.089014
40.57123,-105.09262
40.572281,-105.088949
40.570912,-105.086231
40.570912,-105.086231
40.57091,-105.08623
40.572,-105.08016
40.572284,-105.088812
40.57243,-105.088798
40.57243,-105.088798
40.5724,-105.08877
40.5724,-105.088801
40.572231,-105.089028
40.57261,-105.08862
40.572397,-105.08888
40.572345,-105.088883
40.572475,-105.088262
40.572372,-105.088981
40.570207,-105.086694
40.572367,-105.088194
40.572537,-105.094409
40.572397,-105.088996
40.57652,-105.09936
40.57085,-105.09172
40.57093,-105.09097
40.5764,-105.09577
40.57992,-105.0791
40.57734,-105.09029
40.58475,-105.0791
40.57733,-105.08871
40.577377,-105.084758
40.57748,-105.08154
40.57945,-105.07663
40.56949,-105.08209
40.58025,-105.07548
40.572481,-105.088914
40.56392,-105.09145
40.57245,-105.088186
40.55264,-105.07396
40.56789,-105.09631
40.57147,-105.08192
40.52734,-105.07856
40.54008,-105.0703
40.58306,-105.07544
40.55384,-105.09626
40.54456,-105.07067
40.58718,-105.0787
40.54496,-105.07108
40.54458,-105.02607
40.56804,-105.09194
40.58769,-105.07352
40.54324,-105.07389
40.58771,-105.07357
40.54217,-105.07629
40.572,-105.08018
40.5891,-105.07395
40.58959,-105.07825
40.589649,-105.078307
40.58738,-105.07387
40.57219,-105.08569
40.5625,-105.12985
40.5625,-105.12987
40.58011,-105.09876
40.57408,-105.12393
40.5767,-105.10545
40.57412,-105.1226
40.57913,-105.10968
40.55919,-105.12835
40.5709,-105.11834
40.55919,-105.12837
40.57477,-105.12455
40.5682,-105.08527
40.5839,-105.07734
40.58413,-105.07735
40.5782,-105.08087
40.578,-105.08067
40.57088,-105.08512
40.56746,-105.09622
40.56837,-105.08537
40.56771,-105.08447
40.56011,-105.09418
40.568695,-105.085338
40.56945,-105.12579
40.57083,-105.10589
40.56727,-105.08706
40.56612,-105.10376
40.56943,-105.1258
40.56781,-105.09041
40.56734,-105.0904
40.57677,-105.09082
40.56798,-105.09536
40.57087,-105.09271
40.57152,-105.09259
40.57669,-105.12812
40.57474,-105.08911
40.59275,-105.069717
40.59768,-105.072141
40.59768,-105.072141
40.585003,-105.077022
40.585862,-105.077095
40.586368,-105.077865
40.586324,-105.077744
40.573732,-105.084672
40.573732,-105.084672
40.573863,-105.08611
40.574549,-105.104095
40.574469,-105.10396
40.565996,-105.109601
40.526105,-105.069779
40.538109,-105.052392
40.569354,-105.05333
40.570118,-105.068912
40.585175,-105.078836
40.581513,-105.08055
40.57915,-105.080607
40.551408,-105.076276
40.570879,-105.086187
40.572486,-105.090377
40.571255,-105.094458
40.574246,-105.100752
40.574246,-105.100752
40.567082,-105.111641
40.577753,-105.120381
40.578355,-105.120145
40.572287,-105.088829
40.571025,-105.085717
40.586324,-105.077744
40.572408,-105.088673
40.570853,-105.085022
40.570952,-105.08511
40.572408,-105.088673
40.572408,-105.088673
40.570919,-105.085069
40.571005,-105.085188
40.571002,-105.085253
40.571033,-105.085553
40.571014,-105.08568
40.570915,-105.085636
40.572204,-105.088969
40.572204,-105.088969
40.572281,-105.088949
40.572309,-105.094603
40.569818,-105.075931
40.573971,-105.121952
40.575204,-105.09851
40.590317,-105.072961
40.573803,-105.085737
40.573803,-105.085737
40.573537,-105.078531
40.573555,-105.078538
40.573555,-105.078538
40.573555,-105.078538
40.573555,-105.078538
40.573555,-105.078538
40.573555,-105.078538
40.573505,-105.078572
40.573505,-105.078572
40.573482,-105.07861
40.573505,-105.078572
40.573397,-105.078522
40.573439,-105.078589
40.573611,-105.081008
40.573439,-105.078589
40.573618,-105.081261
40.573752,-105.080188
40.577405,-105.083911
40.56444,-105.070612
40.56444,-105.070612
40.56444,-105.070612
40.56444,-105.070612
40.569028,-105.103297
40.565738,-105.083847
40.574825,-105.083767
40.58119,-105.107443
40.574,-105.075678
40.564812,-105.055643
40.584805,-105.075768
40.524708,-105.052078
40.527467,-105.078482
40.527467,-105.078482
40.520388,-105.093435
40.571037,-105.086063
40.570967,-105.086123
40.570967,-105.086123
40.582243,-105.099315
40.592723,-105.069737
40.592725,-105.069728
40.571855,-105.096438
40.570987,-105.086207
40.573642,-105.08496
40.573642,-105.08496
40.573642,-105.08496
40.580213,-105.087158
40.577427,-105.087863
40.555152,-105.095622
40.555152,-105.095622
40.57345,-105.078575
40.573628,-105.077573
40.573628,-105.077573
40.573628,-105.077573
40.573628,-105.077573
40.56649,-105.07528
40.57678,-105.097508
40.590738,-105.098373
40.592727,-105.069743
40.609015,-105.067133
40.58254,-105.055922
40.592702,-105.06979
40.592741,-105.069743
40.592719,-105.06979
40.577396,-105.083844
40.577408,-105.083865
40.577394,-105.083868
40.577398,-105.083815
40.578371,-105.084163
40.574695,-105.089053
40.574736,-105.089088
40.560489,-105.075378
40.568632,-105.07557
40.563284,-105.077963
40.564362,-105.077783
40.568594,-105.078652
40.568589,-105.078664
40.577182,-105.077794
40.577418,-105.083877
40.577418,-105.083867
40.571082,-105.08296
40.589128,-105.059078
40.59268,-105.069763
40.578168,-105.083983
40.570747,-105.089557
40.579433,-105.097462
40.56079,-105.13154
40.568435,-105.085842
40.574673,-105.089073
40.574662,-105.08905
40.574718,-105.089087
40.5747,-105.089118
40.574698,-105.08912
40.574707,-105.089145
40.577417,-105.092778
40.552707,-105.076792
40.563378,-105.076702
40.570888,-105.073912
40.569597,-105.075213
40.574135,-105.075278
40.569597,-105.075213
40.560495,-105.0754
40.569597,-105.075213
40.559512,-105.078717
40.564347,-105.077973
40.564057,-105.077848
40.569608,-105.091863
40.564347,-105.077973
40.573563,-105.078573
40.573562,-105.078598
40.573533,-105.07861
40.573543,-105.078615
40.56376,-105.077855
40.563705,-105.077912
40.563705,-105.077912
40.524383,-105.08485
40.56079,-105.13154
40.590278,-105.07836
40.568965,-105.074962
40.55388,-105.092242
40.576325,-105.070323
40.574648,-105.131182
40.576867,-105.112538
40.571103,-105.105122
40.575268,-105.099693
40.57087,-105.08596
40.571015,-105.08626
40.57094,-105.08622
40.570948,-105.086171
40.571017,-105.08611
40.571027,-105.086071
40.571158,-105.086051
40.570908,-105.085976
40.570908,-105.085976
